CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,NumProductsUsed,DaysSinceLastContact,AvgMonthlyUsage,ContractMonthsRemaining,Churn
CUST-000147,Male,1,No,No,6.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,93.65,520.38,8,3,238,121.0,11,0
CUST-000148,Male,0,No,No,42.0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,81.07,3403.09,14,4,61,69.9,10,0
CUST-000149,Female,1,Yes,Yes,51.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),112.5,5724.89,14,6,144,127.1,0,1
CUST-000150,Male,0,No,No,64.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,61.78,3988.76,2,4,58,200.0,10,0
CUST-000151,Female,0,Yes,No,4.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,32.85,105.31,5,3,172,102.1,0,1
CUST-000152,Male,0,No,No,19.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.35,1690.21,14,3,53,225.8,0,0
CUST-000153,Female,0,Yes,No,50.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.15,3902.09,3,1,225,194.7,0,0
CUST-000154,Male,0,No,No,13.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,79.05,1074.93,0,5,52,177.6,11,0
CUST-000155,Male,0,No,No,13.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.15,792.86,1,5,334,251.5,0,0
CUST-000156,Female,0,No,No,2.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,75.21,183.29,11,6,30,102.8,9,1
CUST-000157,Male,0,No,Yes,66.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.99,6479.88,5,6,95,36.1,0,0
CUST-000158,Female,0,No,No,41.0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),37.8,1546.68,12,2,74,158.2,0,0
CUST-000159,Female,0,No,No,38.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),97.98,3708.82,10,4,148,33.0,0,1
CUST-000160,Female,0,Yes,No,6.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),104.89,644.39,4,4,15,75.8,4,0
CUST-000161,Female,1,No,No,32.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.34,689.98,4,5,245,111.4,0,0
CUST-000162,Female,1,Yes,Yes,45.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.47,933.32,10,4,146,209.9,8,0
CUST-000163,Male,0,No,No,67.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.0,5292.62,0,5,32,60.2,0,1
CUST-000164,Male,0,No,No,31.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.23,3064.08,8,5,93,27.7,0,1
CUST-000165,Male,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.81,566.96,12,2,205,158.7,0,1
CUST-000166,Female,0,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.47,5270.76,11,4,149,272.3,0,1
CUST-000167,Male,0,Yes,Yes,4.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.3,274.8,5,5,152,195.8,0,1
CUST-000168,Male,0,No,Yes,13.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.99,1402.19,6,2,92,35.3,0,1
CUST-000169,Male,0,No,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.23,1861.75,2,1,4,143.2,2,0
CUST-000170,Male,0,Yes,No,33.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,48.23,1598.86,14,1,14,33.1,5,0
CUST-000171,Male,0,Yes,No,3.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.44,168.33,6,1,254,39.2,0,0
CUST-000172,Male,0,No,No,70.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),46.41,3253.36,8,3,216,116.3,23,0
CUST-000173,Female,0,No,No,8.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,97.43,770.5,6,4,179,179.2,11,0
CUST-000174,Female,0,Yes,No,61.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.18,5747.15,14,3,214,262.0,0,1
CUST-000175,Female,0,Yes,No,64.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),109.17,6941.89,14,5,359,293.7,0,1
CUST-000176,Male,0,No,No,20.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),104.44,2040.07,14,4,142,174.3,0,1
CUST-000177,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.55,2069.67,3,1,90,230.1,7,0
CUST-000178,Male,0,Yes,No,68.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.51,3616.6,8,5,343,130.7,0,0
CUST-000179,Female,0,Yes,No,62.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.49,5648.66,9,3,135,143.3,0,1
CUST-000180,Female,0,No,No,59.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.17,1193.72,12,6,224,263.1,0,0
CUST-000181,Female,0,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.15,5923.13,6,6,247,191.7,0,0
CUST-000182,Male,0,Yes,No,4.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,27.35,113.61,12,2,280,290.7,0,1
CUST-000183,Male,0,Yes,No,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.13,528.19,0,5,149,154.0,1,0
CUST-000184,Female,0,No,No,9.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),112.29,1018.85,4,5,311,117.2,9,1
CUST-000185,Male,0,No,Yes,15.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.81,1006.83,0,3,247,60.0,0,1
CUST-000186,Male,1,Yes,No,57.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.12,2652.81,7,2,309,20.3,0,0
CUST-000187,Male,0,No,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.64,125.82,7,4,143,73.1,0,1
CUST-000188,Male,0,No,No,64.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,32.19,2068.65,0,1,152,41.3,0,1
CUST-000189,Male,1,No,No,63.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,105.93,6657.63,7,4,246,34.9,7,0
CUST-000190,Male,0,No,No,65.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),93.93,6143.66,4,5,119,112.0,14,0
CUST-000191,Female,0,Yes,No,69.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,107.21,7394.17,1,2,82,234.8,2,1
CUST-000192,Female,0,No,No,50.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.64,5087.0,6,4,120,144.4,0,0
CUST-000193,Female,0,No,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.86,5511.79,6,3,194,113.6,4,1
CUST-000194,Male,0,No,No,43.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),83.95,3603.78,11,6,325,48.6,11,0
CUST-000195,Female,1,No,No,60.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.23,4379.65,14,1,59,141.0,0,1
CUST-000196,Male,1,No,No,45.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,74.51,3371.53,7,4,23,187.5,19,0
CUST-000197,Male,0,No,No,36.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),63.36,2253.35,10,3,4,20.2,11,1
CUST-000198,Male,0,No,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,108.5,2937.2,11,6,262,144.7,11,0
CUST-000199,Male,0,Yes,No,21.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,27.48,590.14,0,6,182,194.1,0,0
CUST-000200,Female,0,Yes,No,71.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,110.38,7850.59,3,6,257,200.6,0,1
CUST-000201,Male,0,Yes,Yes,11.0,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,32.22,333.14,3,3,316,295.7,4,1
CUST-000202,Female,0,No,Yes,53.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),106.38,5632.9,10,3,55,66.5,0,1
CUST-000203,Male,0,Yes,No,57.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.68,2793.72,4,5,197,131.3,2,0
CUST-000204,Female,0,Yes,No,19.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.83,1752.45,12,3,104,47.9,0,0
CUST-000205,Male,0,Yes,No,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.58,911.24,1,3,266,15.2,0,0
CUST-000206,Male,0,No,No,61.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),60.58,3676.85,3,1,149,130.1,2,0
CUST-000207,Female,0,No,No,12.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,74.52,880.07,7,6,237,181.0,1,0
CUST-000208,Female,1,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,97.59,1912.91,12,6,236,62.6,0,0
CUST-000209,Male,0,No,Yes,70.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,37.02,2572.13,10,6,7,162.3,4,0
CUST-000210,Female,0,Yes,No,68.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,39.5,2692.84,9,6,288,127.9,3,0
CUST-000211,Male,0,Yes,No,70.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),38.68,2729.12,7,3,210,192.0,1,0
CUST-000212,Female,0,No,No,48.0,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.85,3392.28,7,6,101,292.8,0,1
CUST-000213,Female,1,Yes,Yes,58.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),58.44,3391.28,7,5,35,229.6,8,0
CUST-000214,Male,1,Yes,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.0,550.08,10,3,22,72.4,0,0
CUST-000215,Female,0,No,No,43.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),76.03,3263.5,8,6,8,49.6,2,0
CUST-000216,Male,0,Yes,No,35.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),93.65,3254.16,10,3,300,33.8,6,1
CUST-000217,Male,0,No,No,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.14,1051.36,1,3,59,243.9,0,1
CUST-000218,Male,0,Yes,No,31.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.27,1240.73,9,2,155,255.3,0,1
CUST-000219,Male,0,No,No,28.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,103.11,2884.32,14,1,267,62.6,0,1
CUST-000220,Female,0,No,No,57.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.94,2972.9,9,4,30,178.1,0,1
CUST-000221,Male,0,No,Yes,5.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),109.27,546.29,10,4,314,59.9,2,0
CUST-000222,Male,0,Yes,No,30.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),60.5,1840.25,6,2,99,256.4,9,0
CUST-000223,Female,0,No,No,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.84,1782.15,11,1,237,140.1,10,0
CUST-000224,Male,0,Yes,No,57.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,90.98,5180.06,10,1,128,240.0,6,0
CUST-000225,Female,0,No,No,9.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,105.78,942.42,14,3,190,290.1,6,1
CUST-000226,Male,0,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.21,865.48,3,1,40,109.2,9,1
CUST-000227,Female,0,No,No,11.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.18,494.39,12,4,124,178.0,0,1
CUST-000228,Female,0,No,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.25,1852.89,1,1,191,285.7,7,0
CUST-000229,Female,0,No,Yes,4.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),82.33,338.57,0,4,169,268.3,0,1
CUST-000230,Male,0,Yes,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.63,1354.68,13,3,327,294.4,0,1
CUST-000231,Male,0,No,Yes,37.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,101.07,3730.85,11,2,357,165.7,18,0
CUST-000232,Female,1,No,No,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.05,615.37,11,2,32,172.3,6,1
CUST-000233,Male,0,Yes,No,5.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.07,98.12,9,1,277,108.6,0,1
CUST-000234,Female,0,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,85.15,2879.28,8,4,206,62.2,0,1
CUST-000235,Male,0,No,Yes,19.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,76.33,1452.31,6,3,360,67.8,19,0
CUST-000236,Female,0,No,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.13,1285.71,11,3,52,299.3,0,0
CUST-000237,Female,0,No,No,70.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,103.63,7253.19,11,6,67,129.5,20,0
CUST-000238,Male,0,Yes,No,59.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.78,1202.8,1,4,100,256.6,23,0
CUST-000239,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,106.88,7690.75,2,1,187,204.5,10,1
CUST-000240,Female,0,Yes,No,22.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),46.95,1072.12,6,3,291,153.1,0,0
CUST-000241,Male,0,Yes,No,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.1,1543.92,12,4,94,206.9,0,0
CUST-000242,Female,0,Yes,Yes,14.0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.28,1466.97,2,1,94,115.5,0,1
CUST-000243,Male,0,Yes,Yes,61.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.9,2488.84,7,1,13,148.8,0,0
CUST-000244,Female,0,No,No,20.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,27.86,577.58,9,3,296,220.7,12,0
CUST-000245,Female,0,Yes,No,59.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,48.15,2853.58,11,2,249,75.4,22,0
CUST-000246,Male,0,Yes,Yes,30.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,105.71,3165.4,11,4,163,94.9,0,0
CUST-000247,Female,0,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.73,847.44,12,2,146,177.3,0,0
CUST-000248,Male,0,No,No,8.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.02,229.22,5,3,38,165.5,0,0
CUST-000249,Female,0,No,Yes,9.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.5,524.37,7,4,238,293.9,0,1
CUST-000250,Male,0,Yes,No,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.95,2321.07,3,1,361,125.3,0,0
CUST-000251,Male,0,No,No,57.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),65.57,3753.91,0,1,15,19.4,15,0
CUST-000252,Male,0,No,No,25.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.56,2462.28,4,3,11,181.1,0,1
CUST-000253,Male,0,Yes,No,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.25,884.94,1,5,84,268.1,0,0
CUST-000254,Male,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.39,2142.43,8,1,280,136.7,11,1
CUST-000255,Female,0,No,Yes,58.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,31.3,1806.41,7,5,314,109.7,0,1
CUST-000256,Male,1,Yes,Yes,55.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,102.69,5647.78,0,6,183,130.5,4,1
CUST-000257,Female,0,No,No,60.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),83.43,4982.96,8,4,70,120.4,18,0
CUST-000258,Male,0,Yes,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.16,208.88,1,3,182,88.0,0,1
CUST-000259,Male,0,Yes,Yes,43.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,99.52,4315.09,4,6,123,293.1,10,0
CUST-000260,Female,0,Yes,No,16.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,79.68,1303.18,14,6,69,162.4,5,0
CUST-000261,Female,0,Yes,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.73,748.23,7,1,39,135.3,0,0
CUST-000262,Male,0,No,Yes,34.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.75,1187.07,2,1,331,253.2,0,0
CUST-000263,Male,0,No,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.71,130.34,0,4,96,170.4,17,0
CUST-000264,Female,1,Yes,No,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.9,1379.22,8,3,112,61.7,0,0
CUST-000265,Female,0,Yes,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.2,652.31,14,5,307,85.0,0,1
CUST-000266,Female,0,No,No,45.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.05,3060.81,13,3,47,114.0,0,0
CUST-000267,Male,0,No,Yes,21.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.94,641.48,12,1,320,151.7,0,1
CUST-000268,Male,1,No,No,44.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,34.12,1538.69,13,3,273,151.8,1,0
CUST-000269,Female,1,No,Yes,50.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),84.35,4205.77,7,2,128,253.1,4,1
CUST-000270,Female,0,No,No,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.08,1437.09,0,2,298,289.4,3,0
CUST-000271,Male,1,Yes,No,41.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.88,2023.99,6,6,129,226.0,0,1
CUST-000272,Male,1,No,No,27.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,87.02,2360.19,3,4,216,242.8,4,0
CUST-000273,Male,0,No,Yes,31.0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,113.72,3520.07,4,5,277,173.4,0,0
CUST-000274,Female,1,Yes,Yes,45.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.83,1254.32,3,6,267,72.8,0,0
CUST-000275,Male,0,No,No,40.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,58.09,2307.06,8,2,276,240.9,0,1
CUST-000276,Male,0,Yes,Yes,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.55,1519.16,11,6,349,242.4,0,0
CUST-000277,Male,0,Yes,No,22.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.22,415.27,8,4,70,188.0,8,1
CUST-000278,Female,0,No,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,112.73,112.22,0,5,238,67.6,0,1
CUST-000279,Male,0,Yes,Yes,44.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),71.83,3152.78,10,4,126,258.3,0,0
CUST-000280,Male,0,Yes,No,51.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),114.02,5817.38,1,4,58,24.8,0,1
CUST-000281,Male,1,No,Yes,36.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),44.03,1583.82,13,6,317,175.5,10,0
CUST-000282,Male,0,No,No,23.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.62,2096.5,5,3,271,79.5,0,0
CUST-000283,Female,1,No,No,58.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,34.21,2017.29,9,1,39,80.0,19,0
CUST-000284,Male,0,No,Yes,65.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.98,3230.35,11,4,321,247.6,0,1
CUST-000285,Male,0,No,No,66.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,52.11,3452.62,5,2,165,29.4,0,0
CUST-000286,Female,0,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,108.59,7037.39,12,6,107,250.7,0,0
